ID_objet;Date;Heure;Longitude;Latitude;Categ;Ss_categ;Etat;Quantité
2541;16/08/2023;16:50:16;1,416495456;43,62388564;Ameublement;Rangement;Réparable;3
2542;17/08/2023;15:32:12;1,477691452;43,62462808;Outils;NULL;Inconnu;1
2543;18/08/2023;02:27:44;1,362249506;43,53666511;Ameublement;Fauteuil;Réparable;2
2544;19/08/2023;10:47:27;1,479382717;43,56543031;Electronique;Telephonie;Réparable;2
2545;20/08/2023;07:10:46;1,365919045;43,57470887;Vehicules;Autres;Bon;3
2546;21/08/2023;14:16:07;1,47038584;43,60602626;Matériaux;Verre;Abimé;3
2547;22/08/2023;23:33:30;1,377459325;43,53880873;Vehicules;Pieces detaches;Abimé;2
2548;23/08/2023;01:39:37;1,407193536;43,6437555;Electronique;Jeux videos;Inconnu;1
2549;24/08/2023;17:24:04;1,391172369;43,57735147;Decos;NULL;Bon;3
2550;25/08/2023;18:15:48;1,456444168;43,60986772;Outils;NULL;Bon;4
2551;26/08/2023;01:31:09;1,434161545;43,55748692;Ameublement;Table;Bon;2
2552;27/08/2023;09:53:46;1,379289322;43,63160465;Matériaux;Bois;Abimé;4
2553;28/08/2023;07:32:35;1,467505869;43,58756242;Vehicules;Velos;Réparable;4
2554;29/08/2023;13:57:48;1,470789895;43,53322282;Matériaux;Carton;Réparable;1
2555;30/08/2023;23:29:28;1,392234937;43,54873784;Electronique;Jeux videos;Réparable;3
2556;31/08/2023;02:23:31;1,433419292;43,61317982;Ameublement;Chaise;Inconnu;1
2557;01/09/2023;08:34:22;1,501600167;43,62043506;Electronique;Ordinateur;Inconnu;2
2558;02/09/2023;14:59:59;1,344584207;43,66037211;Ameublement;Literie;Bon;3
2559;03/09/2023;05:47:01;1,368840727;43,65269666;Vetement/textile;Femme;Abimé;1
2560;04/09/2023;01:57:47;1,39654525;43,58459768;Divers;NULL;Abimé;3
2561;05/09/2023;18:21:20;1,343569724;43,53517553;Vehicules;Pieces detaches;Réparable;2
2562;06/09/2023;09:32:16;1,489937277;43,58293344;Ameublement;Literie;Réparable;4
2563;07/09/2023;01:46:15;1,394182528;43,57377359;Ameublement;Table;Bon;4
2564;08/09/2023;00:05:31;1,475177036;43,54046363;Vaisselles;NULL;Réparable;3
2565;09/09/2023;01:52:21;1,369297803;43,63769446;Matériaux;Carton;Réparable;4
2566;10/09/2023;06:33:46;1,449114795;43,58016315;Ameublement;Literie;Réparable;4
2567;11/09/2023;00:04:46;1,429991269;43,63739685;Matériaux;Feraille;Abimé;2
2568;12/09/2023;20:23:16;1,488496033;43,53671208;Ameublement;Table;Bon;2
2569;13/09/2023;07:40:46;1,476747547;43,63745545;Matériaux;Verre;Abimé;1
2570;14/09/2023;09:01:42;1,398324909;43,61239064;Vehicules;Velos;Abimé;3
2571;15/09/2023;15:55:30;1,508927671;43,61562229;Electronique;Ordinateur;Inconnu;3
2572;16/09/2023;06:23:39;1,495671616;43,58251371;Vetement/textile;Femme;Abimé;3
2573;17/09/2023;15:58:07;1,488777363;43,60684958;Matériaux;Feraille;Réparable;1
2574;18/09/2023;13:44:14;1,380004812;43,63851057;Vehicules;Autres;Réparable;1
2575;19/09/2023;17:58:17;1,486612916;43,6231644;Electronique;Telephonie;Réparable;3
2576;20/09/2023;23:07:56;1,510362452;43,53600936;Outils;NULL;Inconnu;4
2577;21/09/2023;18:06:51;1,419456203;43,55943747;Vetement/textile;Femme;Bon;4
2578;22/09/2023;01:00:36;1,418797742;43,55824171;Ameublement;Fauteuil;Inconnu;4
2579;23/09/2023;21:06:06;1,42807328;43,5960974;Electronique;Ordinateur;Bon;1
2580;24/09/2023;05:44:20;1,479707756;43,596742;Matériaux;Carton;Abimé;4
2581;25/09/2023;14:10:54;1,507604948;43,64604358;Ameublement;Literie;Bon;3
2582;26/09/2023;12:31:50;1,34471928;43,62106256;Vaisselles;NULL;Bon;3
2583;27/09/2023;03:51:07;1,394369373;43,63198625;Vehicules;Pieces detaches;Inconnu;3
2584;28/09/2023;23:41:17;1,414289115;43,56436182;Vehicules;Pieces detaches;Inconnu;2
2585;29/09/2023;11:36:05;1,474462053;43,63920761;Divers;NULL;Bon;2
2586;30/09/2023;04:20:52;1,494923705;43,64198389;Vetement/textile;Homme;Bon;3
2587;01/10/2023;23:33:21;1,418902496;43,64089005;Vetement/textile;Femme;Bon;1
2588;02/10/2023;18:17:31;1,34331812;43,57944143;Electronique;Telephonie;Abimé;2
2589;03/10/2023;22:04:10;1,396437805;43,65295301;Electronique;Ordinateur;Abimé;1
2590;04/10/2023;19:54:07;1,436379026;43,62521709;Ameublement;Literie;Bon;2
2591;05/10/2023;02:44:29;1,403033866;43,6292342;Vetement/textile;Homme;Inconnu;2
2592;06/10/2023;20:44:18;1,364926967;43,56940593;Electronique;Ordinateur;Inconnu;3
2593;07/10/2023;17:09:43;1,34643711;43,54776822;Decos;NULL;Bon;3
2594;08/10/2023;16:16:51;1,3669652;43,56964836;Electronique;Ordinateur;Bon;3
2595;09/10/2023;11:04:34;1,408435511;43,63244014;Electronique;Telephonie;Réparable;4
2596;10/10/2023;10:36:08;1,458250642;43,60057035;Outils;NULL;Inconnu;4
2597;11/10/2023;02:14:22;1,415460278;43,61365997;Vetement/textile;Femme;Bon;3
2598;12/10/2023;18:20:19;1,343994871;43,53868078;Divers;NULL;Abimé;1
2599;13/10/2023;10:30:57;1,463162553;43,53667465;Electronique;Telephonie;Réparable;3
2600;14/10/2023;18:55:29;1,34472889;43,54733651;Electroménager;NULL;Réparable;2
2601;15/10/2023;19:10:15;1,348019448;43,60027035;Matériaux;Bois;Réparable;2
2602;16/10/2023;14:58:00;1,398332258;43,63393883;Decos;NULL;Inconnu;4
2603;17/10/2023;02:55:35;1,405951291;43,61080588;Matériaux;Bois;Abimé;4
2604;18/10/2023;08:02:58;1,409411074;43,6364624;Vetement/textile;Enfant;Bon;1
2605;19/10/2023;15:11:42;1,374740075;43,53530173;Electronique;Telephonie;Réparable;1
2606;20/10/2023;15:27:11;1,491656304;43,58356983;Vehicules;Pieces detaches;Réparable;2
2607;21/10/2023;01:19:55;1,369584681;43,56117153;Matériaux;Verre;Inconnu;2
2608;22/10/2023;01:11:29;1,354321002;43,61126683;Electroménager;NULL;Bon;4
2609;23/10/2023;07:36:10;1,460801126;43,58738016;Ameublement;Literie;Bon;3
2610;24/10/2023;06:26:50;1,380806718;43,65995066;Electroménager;NULL;Bon;3
2611;25/10/2023;02:07:15;1,45503015;43,61239288;Ameublement;Literie;Abimé;3
2612;26/10/2023;08:44:37;1,358471172;43,54117005;Matériaux;Carton;Réparable;2
2613;27/10/2023;03:35:31;1,391864272;43,5742597;Matériaux;Verre;Inconnu;2
2614;28/10/2023;16:36:27;1,495699186;43,59385079;Vetement/textile;Femme;Inconnu;1
2615;29/10/2023;02:19:51;1,383197287;43,52953735;Vetement/textile;Femme;Abimé;1
2616;30/10/2023;08:11:51;1,369248648;43,58935594;Vehicules;Velos;Abimé;1
2617;31/10/2023;16:25:09;1,382119913;43,548862;Outils;NULL;Abimé;2
2618;01/11/2023;11:25:25;1,462890223;43,61229228;Ameublement;Table;Réparable;3
2619;02/11/2023;07:13:58;1,403329752;43,5967371;Electronique;Ordinateur;Abimé;3
2620;03/11/2023;18:22:10;1,508508205;43,5387964;Matériaux;Verre;Bon;1
2621;04/11/2023;13:28:54;1,417762763;43,63481513;Electronique;Ordinateur;Réparable;4
2622;05/11/2023;18:44:48;1,349298749;43,61889983;Electronique;Telephonie;Réparable;2
2623;06/11/2023;12:41:34;1,416282846;43,58624812;Matériaux;Feraille;Abimé;2
2624;07/11/2023;04:05:10;1,504844851;43,56363532;Vehicules;Velos;Inconnu;2
2625;08/11/2023;21:36:42;1,454398514;43,64796971;Matériaux;Bois;Inconnu;4
2626;09/11/2023;00:07:28;1,405599297;43,58107688;Outils;NULL;Bon;1
2627;10/11/2023;10:18:53;1,42080518;43,64016511;Vetement/textile;Femme;Inconnu;3
2628;11/11/2023;03:36:31;1,344437146;43,57252225;Matériaux;Feraille;Inconnu;1
2629;12/11/2023;13:46:27;1,353444438;43,58640824;Vetement/textile;Femme;Abimé;2
2630;13/11/2023;17:37:06;1,45839403;43,54665047;Vetement/textile;Enfant;Réparable;1
2631;14/11/2023;11:49:43;1,41818337;43,57076884;Matériaux;Verre;Abimé;1
2632;15/11/2023;05:10:59;1,357967427;43,62003831;Vaisselles;NULL;Inconnu;3
2633;16/11/2023;19:30:11;1,418439236;43,62476386;Electronique;Jeux videos;Réparable;2
2634;17/11/2023;21:46:44;1,349220028;43,61928109;Ameublement;Fauteuil;Abimé;4
2635;18/11/2023;21:38:16;1,497983006;43,54377039;Vetement/textile;Femme;Inconnu;2
2636;19/11/2023;14:36:27;1,474322555;43,55963241;Matériaux;Feraille;Réparable;1
2637;20/11/2023;02:25:30;1,489246182;43,62234476;Electronique;Ordinateur;Inconnu;3
2638;21/11/2023;21:44:45;1,462846611;43,56077446;Matériaux;Verre;Réparable;3
2639;22/11/2023;10:25:30;1,47201704;43,53484746;Matériaux;Bois;Bon;1
2640;23/11/2023;13:43:16;1,456895024;43,53023681;Matériaux;Verre;Abimé;2
2641;24/11/2023;05:21:19;1,437706261;43,60338356;Ameublement;Table;Inconnu;4
2642;25/11/2023;05:35:40;1,394722059;43,59541761;Ameublement;Fauteuil;Inconnu;2
2643;26/11/2023;11:48:22;1,393528686;43,61382033;Matériaux;Bois;Réparable;3
2644;27/11/2023;23:17:27;1,353766912;43,61354785;Vehicules;Velos;Inconnu;3
2645;28/11/2023;09:21:23;1,420933572;43,53828291;Electronique;Telephonie;Bon;3
2646;29/11/2023;04:42:13;1,365938872;43,54168056;Matériaux;Carton;Bon;2
2647;30/11/2023;23:36:44;1,494399551;43,57635744;Outils;NULL;Inconnu;3
2648;01/12/2023;19:56:41;1,405866113;43,64393103;Vehicules;Velos;Abimé;1
2649;02/12/2023;07:33:34;1,399099754;43,58184858;Vetement/textile;Enfant;Réparable;1
2650;03/12/2023;14:39:26;1,364175299;43,64799139;Electronique;Ordinateur;Réparable;1
2651;04/12/2023;05:34:52;1,432821782;43,57069339;Ameublement;Table;Bon;1
2652;05/12/2023;16:51:24;1,465630099;43,54567416;Ameublement;Rangement;Abimé;3
2653;06/12/2023;12:11:13;1,382181894;43,59581941;Vehicules;Velos;Réparable;3
2654;07/12/2023;13:55:27;1,439933859;43,64931963;Ameublement;Table;Abimé;4
2655;08/12/2023;19:00:27;1,425067204;43,59036841;Vetement/textile;Homme;Abimé;2
2656;09/12/2023;01:49:56;1,443587551;43,53173366;Divers;NULL;Abimé;4
2657;10/12/2023;05:02:55;1,411735312;43,65025206;Matériaux;Carton;Inconnu;4
2658;11/12/2023;12:04:01;1,492208708;43,53664866;Ameublement;Rangement;Inconnu;3
2659;12/12/2023;05:02:28;1,362781682;43,64773585;Ameublement;Literie;Réparable;2
2660;13/12/2023;21:12:56;1,402834534;43,56804303;Ameublement;Literie;Réparable;4
2661;14/12/2023;12:44:51;1,396254845;43,54653954;Divers;NULL;Réparable;1
2662;15/12/2023;01:58:29;1,353496776;43,60069233;Matériaux;Carton;Bon;1
2663;16/12/2023;12:50:20;1,455155506;43,62063971;Outils;NULL;Bon;2
2664;17/12/2023;22:16:32;1,426683503;43,58919973;Vaisselles;NULL;Bon;1
2665;18/12/2023;00:14:13;1,355441383;43,53881802;Ameublement;Rangement;Réparable;2
2666;19/12/2023;07:51:55;1,393070268;43,58287921;Vetement/textile;Femme;Inconnu;3
2667;20/12/2023;02:36:02;1,358752472;43,60480888;Electronique;Jeux videos;Abimé;4
2668;21/12/2023;02:00:38;1,464582825;43,64414117;Ameublement;Rangement;Abimé;4
2669;22/12/2023;10:30:43;1,494993527;43,57763935;Ameublement;Table;Réparable;1
2670;23/12/2023;22:52:37;1,456945678;43,58661488;Matériaux;Carton;Inconnu;1
2671;24/12/2023;09:29:00;1,369519728;43,57606755;Electronique;Jeux videos;Inconnu;2
2672;25/12/2023;23:19:16;1,395012815;43,55843803;Ameublement;Chaise;Abimé;2
2673;26/12/2023;09:23:56;1,43095809;43,60250568;Ameublement;Table;Inconnu;2
2674;27/12/2023;03:04:46;1,438296032;43,63019198;Electronique;Telephonie;Inconnu;3
2675;28/12/2023;22:41:09;1,367040123;43,55610581;Ameublement;Literie;Bon;1
2676;29/12/2023;22:08:31;1,456196801;43,61370274;Divers;NULL;Réparable;4
2677;30/12/2023;15:33:04;1,479867676;43,65023524;Vetement/textile;Enfant;Réparable;4
2678;31/12/2023;02:10:08;1,412921055;43,64694151;Vehicules;Pieces detaches;Abimé;4
2679;01/01/2024;05:50:57;1,499793147;43,53888158;Ameublement;Rangement;Abimé;3
2680;02/01/2024;03:11:17;1,451034147;43,56844748;Matériaux;Feraille;Bon;3
2681;03/01/2024;22:41:29;1,405557507;43,65157476;Divers;NULL;Abimé;3
2682;04/01/2024;15:25:55;1,397762502;43,63810724;Vehicules;Velos;Réparable;3
2683;05/01/2024;07:43:49;1,453137312;43,58767609;Decos;NULL;Bon;4
2684;06/01/2024;03:02:50;1,372555264;43,55365271;Vetement/textile;Homme;Réparable;2
2685;07/01/2024;11:22:49;1,353457901;43,57110636;Divers;NULL;Abimé;2
2686;08/01/2024;16:22:30;1,439167127;43,54098851;Vehicules;Pieces detaches;Bon;1
2687;09/01/2024;12:25:37;1,356261059;43,62209977;Matériaux;Verre;Inconnu;2
2688;10/01/2024;03:39:11;1,34688375;43,59853494;Divers;NULL;Bon;1
2689;11/01/2024;02:40:46;1,47192547;43,62003901;Vetement/textile;Femme;Bon;4
2690;12/01/2024;12:27:19;1,505235202;43,61844501;Ameublement;Literie;Réparable;1
2691;13/01/2024;15:38:50;1,44115556;43,62195127;Vehicules;Autres;Bon;2
2692;14/01/2024;16:56:06;1,363808393;43,65303325;Electroménager;NULL;Abimé;1
2693;15/01/2024;21:16:27;1,452026863;43,64862512;Ameublement;Rangement;Bon;3
2694;16/01/2024;02:19:54;1,403386176;43,57682792;Vehicules;Autres;Inconnu;3
2695;17/01/2024;08:21:27;1,427943461;43,64642096;Vetement/textile;Femme;Inconnu;2
2696;18/01/2024;17:57:29;1,464829485;43,61990095;Decos;NULL;Réparable;2
2697;19/01/2024;04:44:07;1,482980046;43,6474553;Ameublement;Literie;Bon;2
2698;20/01/2024;04:18:11;1,349315781;43,59106466;Vetement/textile;Homme;Bon;2
2699;21/01/2024;21:55:58;1,382528416;43,58764255;Vehicules;Autres;Bon;2
2700;22/01/2024;23:16:42;1,349217379;43,55401025;Ameublement;Table;Inconnu;4
2701;23/01/2024;02:24:29;1,496348145;43,59772159;Decos;NULL;Abimé;1
2702;24/01/2024;12:20:35;1,401382485;43,64151687;Electronique;Telephonie;Réparable;2
2703;25/01/2024;22:45:20;1,376654754;43,64209421;Divers;NULL;Inconnu;4
2704;26/01/2024;11:33:49;1,374341739;43,63775441;Decos;NULL;Bon;1
2705;27/01/2024;16:52:05;1,393255363;43,6417178;Matériaux;Bois;Bon;2
2706;28/01/2024;16:02:24;1,489012952;43,60653398;Vetement/textile;Homme;Inconnu;3
2707;29/01/2024;11:23:25;1,429151726;43,65106966;Outils;NULL;Inconnu;1
2708;30/01/2024;14:39:55;1,360671248;43,64071917;Ameublement;Literie;Inconnu;1
2709;31/01/2024;01:04:12;1,381450817;43,59826623;Vehicules;Velos;Bon;2
2710;01/02/2024;20:47:10;1,346762462;43,54351509;Electronique;Jeux videos;Bon;3
2711;02/02/2024;12:42:00;1,359512349;43,63490994;Vetement/textile;Enfant;Bon;4
2712;03/02/2024;23:02:33;1,479170716;43,6557016;Electronique;Telephonie;Abimé;2
2713;04/02/2024;04:22:15;1,507597515;43,53078851;Vaisselles;NULL;Bon;4
2714;05/02/2024;11:41:26;1,350609056;43,56653713;Electroménager;NULL;Bon;2
2715;06/02/2024;02:06:04;1,451585881;43,56198867;Electronique;Telephonie;Réparable;2
2716;07/02/2024;01:55:08;1,434394838;43,6342944;Vehicules;Autres;Bon;4
2717;08/02/2024;02:10:28;1,444178881;43,54361439;Vehicules;Autres;Réparable;1
2718;09/02/2024;18:10:49;1,463758438;43,57354288;Decos;NULL;Réparable;2
2719;10/02/2024;11:33:13;1,499174796;43,62400074;Electronique;Ordinateur;Abimé;2
2720;11/02/2024;00:37:17;1,373451208;43,63151662;Electronique;Telephonie;Abimé;1
2721;12/02/2024;07:38:10;1,455176319;43,5468845;Vetement/textile;Enfant;Bon;4
2722;13/02/2024;01:49:49;1,390607175;43,6308315;Vehicules;Autres;Inconnu;2
2723;14/02/2024;21:38:53;1,493115485;43,58270732;Electronique;Ordinateur;Réparable;4
2724;15/02/2024;02:51:14;1,47045862;43,55350802;Ameublement;Rangement;Inconnu;4
2725;16/02/2024;20:52:25;1,501447126;43,60797281;Ameublement;Rangement;Abimé;4
2726;17/02/2024;22:13:44;1,357637796;43,57244097;Vetement/textile;Enfant;Réparable;4
2727;18/02/2024;13:06:56;1,428392756;43,55072;Outils;NULL;Réparable;4
2728;19/02/2024;01:09:21;1,506146736;43,5367161;Vehicules;Autres;Réparable;1
2729;20/02/2024;16:39:22;1,451813457;43,63700763;Electroménager;NULL;Abimé;4
2730;21/02/2024;18:27:37;1,503193163;43,56545475;Matériaux;Bois;Inconnu;2
2731;22/02/2024;21:19:29;1,49116239;43,64950703;Ameublement;Table;Abimé;1
2732;23/02/2024;14:31:33;1,397534286;43,65605387;Electronique;Ordinateur;Abimé;4
2733;24/02/2024;05:14:50;1,433052561;43,64391235;Matériaux;Verre;Inconnu;3
2734;25/02/2024;11:42:46;1,468689547;43,64609865;Ameublement;Fauteuil;Inconnu;3
2735;26/02/2024;08:55:13;1,408746247;43,5645527;Divers;NULL;Réparable;1
2736;27/02/2024;09:01:06;1,478295337;43,53065303;Ameublement;Table;Abimé;3
2737;28/02/2024;05:34:21;1,441548699;43,60754856;Vaisselles;NULL;Bon;2
2738;29/02/2024;06:27:10;1,390313762;43,55942031;Outils;NULL;Abimé;3
2739;01/03/2024;22:34:57;1,378409158;43,58542512;Ameublement;Literie;Inconnu;3
2740;02/03/2024;03:29:31;1,477867728;43,65273084;Divers;NULL;Inconnu;3
2741;03/03/2024;01:09:35;1,499973688;43,6541543;Matériaux;Bois;Réparable;2
2742;04/03/2024;14:51:04;1,501257277;43,62144;Vetement/textile;Femme;Bon;2
2743;05/03/2024;17:22:54;1,361869258;43,54749462;Vetement/textile;Enfant;Abimé;4
2744;06/03/2024;15:02:34;1,486367879;43,62446016;Divers;NULL;Réparable;2
2745;07/03/2024;03:21:51;1,488581352;43,60150762;Matériaux;Bois;Bon;3
2746;08/03/2024;01:55:41;1,430170344;43,65981608;Divers;NULL;Réparable;4
2747;09/03/2024;03:54:40;1,40687028;43,65348395;Ameublement;Literie;Inconnu;4
2748;10/03/2024;02:31:31;1,346759845;43,56709049;Electroménager;NULL;Réparable;1
2749;11/03/2024;19:51:04;1,412612247;43,5527649;Ameublement;Literie;Réparable;4
2750;12/03/2024;07:06:15;1,378024751;43,65102409;Electroménager;NULL;Abimé;3
2751;13/03/2024;07:26:20;1,448275361;43,5660774;Ameublement;Fauteuil;Abimé;3
2752;14/03/2024;11:20:31;1,478844993;43,64153294;Matériaux;Carton;Inconnu;1
2753;15/03/2024;02:08:31;1,493265549;43,59014643;Matériaux;Carton;Bon;1
2754;16/03/2024;20:20:59;1,359468639;43,58475842;Matériaux;Feraille;Bon;1
2755;17/03/2024;18:55:09;1,404356955;43,64300555;Ameublement;Chaise;Inconnu;4
2756;18/03/2024;16:26:17;1,506555252;43,65993714;Matériaux;Bois;Inconnu;1
2757;19/03/2024;15:21:25;1,36480896;43,53302771;Matériaux;Carton;Abimé;3
2758;20/03/2024;13:41:26;1,369399543;43,61622458;Vetement/textile;Enfant;Bon;4
2759;21/03/2024;23:30:38;1,501766429;43,53074231;Vetement/textile;Enfant;Abimé;3
2760;22/03/2024;07:39:30;1,421171732;43,62588504;Vehicules;Velos;Réparable;3
2761;23/03/2024;01:54:38;1,472464356;43,59521631;Ameublement;Literie;Bon;3
2762;24/03/2024;06:52:06;1,452983533;43,54084808;Ameublement;Table;Réparable;2
2763;25/03/2024;05:46:51;1,342909446;43,57184878;Electronique;Telephonie;Inconnu;4
2764;26/03/2024;10:16:46;1,374547413;43,58295236;Vetement/textile;Femme;Inconnu;4
2765;27/03/2024;05:47:58;1,374140604;43,53225804;Electronique;Telephonie;Bon;4
2766;28/03/2024;18:43:38;1,422430533;43,65328842;Electronique;Telephonie;Bon;1
2767;29/03/2024;07:45:22;1,415248967;43,59284237;Vetement/textile;Femme;Inconnu;2
2768;30/03/2024;16:36:08;1,427292934;43,52929759;Divers;NULL;Réparable;3
2769;31/03/2024;10:20:15;1,440698799;43,59817832;Ameublement;Fauteuil;Réparable;1
2770;01/04/2024;02:37:42;1,5080113;43,54445347;Outils;NULL;Bon;1
2771;02/04/2024;02:42:24;1,49193271;43,53299924;Electronique;Ordinateur;Bon;2
2772;03/04/2024;03:58:38;1,488547231;43,63541711;Matériaux;Bois;Inconnu;4
2773;04/04/2024;05:51:45;1,462423199;43,58179656;Matériaux;Feraille;Abimé;2
2774;05/04/2024;04:01:22;1,462205778;43,54489047;Ameublement;Fauteuil;Inconnu;4
2775;06/04/2024;23:08:55;1,465129148;43,61511284;Vaisselles;NULL;Abimé;4
2776;07/04/2024;12:56:05;1,447610463;43,64102285;Vehicules;Autres;Abimé;1
2777;08/04/2024;11:57:27;1,4886773;43,57921332;Matériaux;Bois;Abimé;3
2778;09/04/2024;18:11:58;1,366414487;43,57153866;Ameublement;Rangement;Réparable;3
2779;10/04/2024;05:53:33;1,474621289;43,6102358;Ameublement;Chaise;Inconnu;3
2780;11/04/2024;14:52:59;1,446136682;43,61480135;Ameublement;Fauteuil;Inconnu;1
2781;12/04/2024;07:12:21;1,497532149;43,5556073;Electroménager;NULL;Réparable;4
2782;13/04/2024;13:43:53;1,390310609;43,65414364;Vaisselles;NULL;Bon;2
2783;14/04/2024;05:24:29;1,459925291;43,57191623;Vehicules;Autres;Inconnu;4
2784;15/04/2024;18:22:00;1,380707098;43,55421746;Ameublement;Fauteuil;Inconnu;4
2785;16/04/2024;10:38:29;1,350722593;43,52989292;Vetement/textile;Femme;Abimé;2
2786;17/04/2024;01:25:33;1,426459618;43,65966589;Outils;NULL;Inconnu;2
2787;18/04/2024;13:35:21;1,451813379;43,53767603;Outils;NULL;Inconnu;3
2788;19/04/2024;09:18:17;1,42055795;43,54957884;Divers;NULL;Réparable;4
2789;20/04/2024;22:40:15;1,501475782;43,6527992;Electronique;Ordinateur;Réparable;4
2790;21/04/2024;10:04:47;1,444967955;43,53176641;Electronique;Ordinateur;Réparable;3
2791;22/04/2024;09:44:36;1,455233339;43,57359716;Ameublement;Fauteuil;Bon;3
2792;23/04/2024;11:18:57;1,357245961;43,57878912;Vehicules;Velos;Abimé;1
2793;24/04/2024;23:15:56;1,420170705;43,54511415;Matériaux;Verre;Réparable;1
2794;25/04/2024;17:36:28;1,397078936;43,55556099;Ameublement;Chaise;Inconnu;3
2795;26/04/2024;09:27:50;1,436934594;43,53145098;Decos;NULL;Inconnu;2
2796;27/04/2024;14:29:36;1,466625031;43,53219715;Electronique;Jeux videos;Réparable;1
2797;28/04/2024;03:31:47;1,501735145;43,57889237;Outils;NULL;Bon;1
2798;29/04/2024;05:38:42;1,448657263;43,59047385;Vehicules;Velos;Bon;1
2799;30/04/2024;13:11:58;1,500125256;43,65537788;Decos;NULL;Réparable;3
2800;01/05/2024;08:48:22;1,477301991;43,53469756;Matériaux;Bois;Abimé;1
2801;02/05/2024;11:09:35;1,478135401;43,64878873;Matériaux;Bois;Bon;2
2802;03/05/2024;08:29:43;1,432456157;43,58116357;Matériaux;Verre;Abimé;2
2803;04/05/2024;18:38:41;1,497016558;43,65983907;Vaisselles;NULL;Abimé;1
2804;05/05/2024;15:10:43;1,402270635;43,54591031;Electronique;Ordinateur;Inconnu;3
2805;06/05/2024;03:46:02;1,353681222;43,56059068;Vaisselles;NULL;Abimé;2
2806;07/05/2024;18:54:58;1,415629514;43,63065874;Matériaux;Bois;Réparable;4
2807;08/05/2024;19:58:03;1,379638944;43,55655645;Ameublement;Literie;Réparable;3
2808;09/05/2024;21:42:21;1,425891968;43,59113243;Ameublement;Fauteuil;Abimé;3
2809;10/05/2024;07:07:36;1,359666271;43,62481917;Decos;NULL;Inconnu;4
2810;11/05/2024;12:09:45;1,505686688;43,60739065;Electronique;Ordinateur;Inconnu;3
2811;12/05/2024;03:10:52;1,36688884;43,56877101;Electronique;Telephonie;Bon;2
2812;13/05/2024;19:58:11;1,352107552;43,65965979;Ameublement;Literie;Abimé;1
2813;14/05/2024;13:59:32;1,466575517;43,58963006;Decos;NULL;Inconnu;2
2814;15/05/2024;03:10:13;1,394986241;43,57698585;Ameublement;Chaise;Réparable;3
2815;16/05/2024;07:49:42;1,496657351;43,53137392;Electroménager;NULL;Inconnu;3
2816;17/05/2024;12:40:23;1,432204995;43,59421302;Divers;NULL;Bon;4
2817;18/05/2024;20:29:12;1,419128016;43,58876613;Matériaux;Verre;Abimé;1
2818;19/05/2024;10:15:14;1,483270142;43,65586215;Electronique;Telephonie;Abimé;1
2819;20/05/2024;12:09:06;1,35961556;43,59595187;Vehicules;Pieces detaches;Inconnu;4
2820;21/05/2024;03:52:15;1,378402095;43,640088;Electroménager;NULL;Bon;3
2821;22/05/2024;06:45:51;1,459873186;43,64962534;Electronique;Telephonie;Abimé;4
2822;23/05/2024;09:50:44;1,471033859;43,57544289;Divers;NULL;Bon;1
2823;24/05/2024;19:51:49;1,405425975;43,58482805;Decos;NULL;Réparable;1
2824;25/05/2024;20:25:19;1,472858964;43,5293633;Vetement/textile;Homme;Abimé;1
2825;26/05/2024;23:33:32;1,402441771;43,53437061;Vehicules;Autres;Inconnu;4
2826;27/05/2024;05:31:51;1,48722458;43,56335485;Matériaux;Bois;Inconnu;3
2827;28/05/2024;22:29:46;1,432666963;43,53963246;Matériaux;Feraille;Inconnu;1
2828;29/05/2024;03:25:47;1,356335658;43,6103133;Matériaux;Carton;Abimé;1
2829;30/05/2024;13:03:04;1,452696877;43,58553902;Vetement/textile;Homme;Bon;2
2830;31/05/2024;07:18:55;1,450660789;43,60305616;Electronique;Jeux videos;Abimé;4
2831;01/06/2024;23:57:21;1,480721983;43,6062752;Electronique;Jeux videos;Réparable;3
2832;02/06/2024;07:05:31;1,382498965;43,54910283;Ameublement;Chaise;Abimé;1
2833;03/06/2024;09:59:11;1,452799176;43,62180253;Vehicules;Pieces detaches;Abimé;2
2834;04/06/2024;08:34:21;1,456756112;43,54666411;Divers;NULL;Abimé;2
2835;05/06/2024;18:47:56;1,383223121;43,55647829;Ameublement;Chaise;Bon;1
2836;06/06/2024;02:11:52;1,503442718;43,65563017;Outils;NULL;Réparable;2
2837;07/06/2024;04:06:55;1,350880567;43,5420661;Outils;NULL;Réparable;1
2838;08/06/2024;20:17:30;1,364720117;43,60153677;Ameublement;Literie;Inconnu;1
2839;09/06/2024;12:18:13;1,509359845;43,59784051;Ameublement;Table;Réparable;3
2840;10/06/2024;21:41:20;1,400080741;43,57821395;Matériaux;Verre;Abimé;1
2841;11/06/2024;01:34:41;1,384533559;43,61207129;Vaisselles;NULL;Bon;3
2842;12/06/2024;16:54:06;1,493913334;43,58713992;Electroménager;NULL;Réparable;2
2843;13/06/2024;23:50:21;1,475432291;43,60384996;Matériaux;Feraille;Abimé;1
2844;14/06/2024;16:29:30;1,468318641;43,57242514;Vetement/textile;Homme;Abimé;1
2845;15/06/2024;17:21:04;1,473567155;43,54490356;Decos;NULL;Inconnu;4
2846;16/06/2024;15:03:23;1,448920387;43,58864819;Divers;NULL;Bon;3
